ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
35588	2,1,0	1,2,0	0,0,0	0,0,1	153	149
35589	0,0,0	2,5,2	1,2,0	6,2,0	226	149
35590	0,2,1	2,5,2	0,3,3	6,2,0	266	149
35591	27,49,50	0,1,3	39,29,41	2,4,0	213	149
35593	22,42,32	0,4,0	26,24,29	2,0,2	213	149
35594	2,1,1	3,3,4	1,3,2	5,2,5	194	149
35596	266,256,218	2,0,0	228,186,228	0,1,0	286	149
35597	55,46,44	0,0,0	60,34,55	0,0,1	156	149
35598	0,0,1	70,71,71	0,0,0	23,102,69	152	149
35599	218,13,219	0,0,0	243,11,12	1,0,0	220	149
35600	0,0,0	5,1,0	0,1,2	0,0,0	483	149
35601	6,3,2	0,0,3	0,4,0	0,0,0	176	149
35602	3,1,0	1,0,0	0,1,0	0,0,0	176	149
35603	12,23,17	0,0,0	20,34,30	1,0,0	150	149
35604	621,694,605	3,1,0	648,673,653	3,0,0	184	149
35605	3685,4056,4248	3,1,0	3469,3728,3908	3,0,0	203	149
35606	3064,3362,3644	0,0,1	2821,3055,3255	0,0,0	168	149
35607	14,8,16	3,3,1	7,10,20	3,4,3	423	149
35609	0,1,1	466,603,603	5,1,2	414,413,395	405	149
35610	961,1287,1072	1,0,0	851,920,853	0,0,0	153	149
35611	1050,1147,1290	0,1,0	835,956,875	0,0,0	162	149
35612	29,18,13	0,1,0	19,16,15	0,0,0	173	149
35613	1,1,0	1022,1130,1277	0,0,0	816,940,860	160	149
35614	622,616,558	1,0,0	545,434,449	0,0,0	538	149
35615	6,7,2	7,0,2	7,6,4	1,2,0	155	149
35616	18,19,31	0,0,0	19,30,15	2,0,0	601	149
35617	18,17,27	0,0,1	19,30,15	1,0,0	221	149
35618	959,868,851	6,5,2	942,907,976	1,0,0	360	149
35619	0,0,0	0,6,4	2,0,0	17,0,0	547	149
35620	185,167,143	954,864,850	191,159,188	941,906,976	551	149
35621	185,173,147	954,864,850	206,159,188	941,906,976	153	149
35622	5,11,6	6,5,2	20,1,2	1,0,0	364	149
35623	315,347,321	3,0,2	316,373,444	0,0,0	424	149
35624	1441,1360,1146	1,0,1	1382,1352,1501	0,0,0	164	149
35628	0,2,0	999,926,899	0,0,0	906,985,966	397	149
35631	0,2,0	999,926,899	0,0,0	906,985,966	382	149
35633	2,1,0	999,926,899	0,0,0	906,985,966	305	149
35634	0,2,0	999,926,899	0,0,0	906,985,966	296	149
35635	1,2,5	24,22,15	1,3,3	8,20,15	158	149
35636	37,53,57	0,0,0	24,48,27	0,1,0	153	149
35637	37,53,57	1,0,0	24,48,27	0,0,0	169	149
35638	0,0,0	1,0,0	0,1,0	0,0,0	165	149
35639	200,211,246	0,0,0	189,139,190	0,2,0	208	149
35640	1,1,1	310,333,257	0,1,0	325,296,311	428	149
35641	1,1,1	2,1,6	0,1,0	0,2,0	435	149
35642	1,1,1	1,0,0	0,1,0	0,0,0	484	149
35643	1,1,1	0,1,1	0,1,0	0,1,0	563	149
35644	310,333,257	2,1,6	325,296,311	0,2,0	156	149
35645	310,333,257	1,0,0	325,296,311	0,0,0	205	149
35646	310,333,257	0,1,1	325,296,311	0,1,0	284	149
35647	2,1,6	1,0,0	0,2,0	0,0,0	198	149
35648	2,1,6	0,1,1	0,2,0	0,1,0	277	149
35649	1,0,0	0,1,1	0,0,0	0,1,0	228	149
35650	0,0,0	42,69,49	2,2,0	51,41,71	154	149
35651	0,2,0	20,24,37	0,0,0	9,7,8	373	149
35652	0,1,1	7634,6911,5877	0,0,0	7287,6966,8875	153	149
35653	1,2,3	4053,3548,3224	9,23,26	3793,3634,4712	153	149
35654	342,311,328	0,0,0	292,260,347	0,0,2	397	149
35655	2,1,5	6,0,2	0,1,4	0,3,0	159	149
35656	3,2,1	18,9,11	0,2,2	9,12,17	397	149
35657	3,2,1	0,1,0	0,2,2	0,0,0	405	149
35658	4,3,6	83,74,102	0,2,6	45,45,60	407	149
35659	3,2,1	13,4,15	0,2,3	5,9,5	435	149
35660	18,9,11	0,1,0	9,12,17	0,0,0	157	149
35661	19,10,16	83,74,102	9,12,21	45,45,60	159	149
35662	18,9,11	13,4,15	9,12,18	5,9,5	187	149
35663	1,2,5	83,74,102	0,0,4	45,45,60	151	149
35664	0,1,0	13,4,15	0,0,1	5,9,5	179	149
35665	83,74,102	13,4,15	45,45,61	5,9,5	177	149
35666	0,0,2	249,216,195	0,0,1	294,277,289	170	149
35667	31,35,22	20,2,6	23,19,25	8,13,7	479	149
35668	33,43,29	168,186,147	24,24,27	169,226,196	472	149
35669	280,251,215	20,2,6	317,296,313	8,13,7	458	149
35670	168,186,147	20,2,6	169,226,196	8,13,7	156	149
35671	20,2,7	7,2,4	8,13,7	4,6,5	283	149
35672	0,0,0	1,0,0	0,0,1	0,1,2	434	149
35673	591,616,553	0,0,0	550,535,634	0,1,0	151	149
