ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
58703	54,46,49	1,1,2	53,50,42	2,2,0	298	149
58704	54,46,49	5,0,2	53,50,42	0,0,2	298	149
58705	54,46,49	0,1,0	53,50,42	0,0,0	298	149
58706	71,59,53	3,1,4	69,67,83	3,2,0	298	149
58707	35,24,23	1,1,2	34,43,50	2,2,0	298	149
58708	35,24,23	5,0,2	34,43,50	0,0,2	298	149
58709	35,24,23	0,1,0	34,43,50	0,0,0	298	149
58710	35,25,23	0,0,0	34,44,51	1,3,0	171	149
58711	0,1,0	0,4,4	3,5,1	0,1,1	298	149
58712	2164,2057,1771	0,2,0	1950,2052,1836	0,0,0	298	149
58713	8,4,0	255,210,252	4,1,0	216,222,229	298	149
58714	771,828,646	1,0,0	717,732,712	0,0,0	154	149
58716	2,4,5	1,0,1	4,0,2	0,2,2	178	149
58717	9,11,5	979,1297,961	11,6,8	1166,805,1050	176	149
58718	184,182,232	0,0,1	168,128,205	0,0,0	279	149
58719	39,43,62	0,0,0	80,61,45	0,1,0	154	149
58720	0,1,0	71,91,101	0,3,0	98,69,74	194	149
58721	0,0,2	0,0,0	4,1,0	1,0,0	200	149
58722	18,15,25	0,0,1	37,17,20	0,0,0	171	149
58723	0,0,1	1,0,0	4,2,1	0,0,0	168	149
58724	0,0,0	210,159,210	1,0,0	169,170,187	153	149
58725	3,9,5	0,0,0	5,0,6	0,0,1	258	149
58726	0,1,0	58,89,63	0,0,0	54,57,64	298	149
58727	2,1,2	0,1,0	0,1,1	0,0,0	298	149
58728	27,21,29	0,0,0	18,29,34	0,0,1	194	149
58729	84,82,73	1,0,0	70,65,85	0,1,0	153	149
58730	217,188,174	0,3,4	195,125,186	0,0,2	175	149
58731	272,240,245	1,0,0	238,206,275	0,0,0	150	149
58732	28,49,66	0,0,0	27,32,45	0,1,1	153	149
58733	169,167,164	0,0,1	178,133,161	0,0,0	263	149
58734	0,0,2	5,11,8	0,0,0	7,7,9	151	149
58735	213,215,197	0,0,1	225,288,250	0,0,3	186	149
58736	153,157,131	0,0,0	211,170,169	1,0,0	150	149
58737	0,0,0	512,412,493	2,0,0	597,548,595	298	149
58738	3,6,5	413,318,430	6,7,6	467,384,492	156	149
58739	15,20,11	0,5,0	12,11,17	0,0,0	164	149
58740	106,134,101	0,0,1	140,123,140	0,0,0	218	149
58741	425,332,436	0,5,0	473,388,503	0,0,0	157	149
58742	516,446,526	0,0,1	601,500,626	0,0,0	211	149
58743	91,119,90	0,0,1	128,112,123	0,0,0	203	149
58744	98,91,78	745,831,698	115,94,118	964,862,831	230	149
58745	2,2,3	0,0,2	2,4,4	0,0,0	262	149
58746	2,2,3	0,0,1	2,4,4	0,0,2	298	149
58747	0,0,2	0,0,1	0,0,0	0,0,2	223	149
58748	0,1,2	576,556,560	2,2,0	660,491,563	297	149
58749	11,11,17	0,0,1	16,12,20	1,4,1	159	149
58750	4,2,1	240,194,184	6,5,2	244,276,224	155	149
58751	0,0,0	24,58,37	2,0,0	34,38,44	158	149
58752	193,179,149	3,2,1	226,218,202	0,1,4	158	149
58753	4,10,6	7,6,13	4,5,8	31,16,22	298	149
58754	7,12,7	7,6,13	4,6,11	31,16,22	298	149
58756	77,51,68	1,0,0	86,93,64	0,0,0	214	149
58760	744,662,638	0,0,0	901,913,801	1,0,0	150	149
58761	33,17,13	0,0,1	32,27,29	0,0,0	161	149
58762	0,0,0	1,0,0	1,0,0	0,0,0	298	149
58763	9,6,13	0,1,0	8,20,6	0,0,0	197	149
58764	0,0,0	8,4,9	0,0,6	13,8,16	298	149
58765	173,224,245	0,1,0	189,107,189	1,0,0	154	149
58766	2,3,3	73,105,82	4,4,2	90,41,67	153	149
58768	6,2,3	349,382,562	5,2,0	378,219,422	298	149
58769	72,98,88	0,0,2	83,74,69	0,0,0	177	149
58770	6,3,7	0,0,0	3,3,6	0,0,2	153	149
58771	2242,2735,2374	0,0,0	3055,2541,2991	0,0,2	181	149
58772	2242,2735,2374	6,3,7	3055,2541,2991	3,3,6	177	149
58773	545,465,605	0,0,0	582,460,616	0,0,1	167	149
58774	136,106,127	0,0,0	99,117,111	1,0,0	151	149
58775	1108,1060,1002	59,0,0	1149,1235,1142	0,0,0	151	149
58776	1114,1074,1018	0,0,2	1160,1247,1160	0,0,0	158	149
58777	1394,1356,1159	0,0,39	1490,1501,1436	0,0,0	191	149
58778	65,14,16	0,0,2	11,12,18	0,0,0	156	149
58779	345,296,157	0,0,39	341,266,294	0,0,0	189	149
58780	280,282,143	0,0,39	330,254,276	0,0,0	182	149
58781	973,935,726	0,0,0	983,886,875	0,1,0	155	149
58782	564,506,499	0,1,0	523,503,494	0,0,0	156	149
58783	1,0,0	0,0,0	0,1,0	1,0,0	192	149
58784	1,0,0	346,333,339	0,1,0	362,334,429	298	149
58785	0,0,0	346,333,339	1,0,0	362,334,429	284	149
58787	61,57,81	0,0,3	65,72,64	0,0,0	173	149
58788	2,4,0	232,300,195	0,1,0	254,214,286	237	149
58789	0,0,1	0,0,0	0,0,0	1,0,0	166	149
58790	2,0,0	24,21,39	0,0,0	15,18,21	298	149
58791	1,1,0	0,1,0	0,0,2	0,0,0	284	149
58792	2,1,1	71,78,64	0,1,2	57,59,44	242	149
58793	0,0,1	4,1,0	0,0,0	1,0,2	298	149
58795	0,3,0	29,21,42	1,0,0	29,39,26	298	149
58796	0,3,0	0,2,0	0,0,0	0,0,5	298	149
58797	0,0,2	2,1,2	0,0,0	0,7,4	151	149
58798	257,222,202	2,1,2	193,200,195	0,7,4	153	149
