ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
45918	0,0,0	784,660,659	1,0,0	670,686,706	232	149
45919	925,976,679	6,9,6	863,903,852	7,13,17	208	149
45923	69,55,44	97,96,81	73,67,55	56,55,49	414	149
45924	113,96,88	0,0,0	111,85,85	0,0,1	540	149
45925	113,101,92	2381,2303,2194	113,86,92	2553,2290,2474	540	149
45926	186,196,238	11,1,3	248,203,161	0,0,0	170	149
45927	155,136,144	1,1,5	159,142,164	0,2,2	167	149
45928	0,2,0	0,0,0	4,0,0	4,4,0	257	149
45929	18,9,6	62,52,56	23,13,17	58,43,78	413	149
45930	43,49,34	19,21,27	65,31,55	47,32,22	508	149
45931	87,93,80	0,1,0	97,57,116	0,0,0	331	149
45932	36,28,57	39,33,28	43,35,32	52,58,57	264	149
45933	0,0,0	103,66,110	0,0,1	116,92,97	161	149
45934	152,149,144	0,1,0	150,160,157	0,0,0	191	149
45935	11,7,17	0,0,0	21,7,7	2,0,1	154	149
45936	11,7,17	0,2,0	21,7,7	0,4,0	331	149
45937	0,0,0	0,2,0	2,0,1	0,4,0	326	149
45938	4,2,11	246,260,249	11,2,9	280,305,268	395	149
45939	0,2,0	246,260,249	0,4,0	280,305,268	218	149
45940	4,4,2	0,0,1	0,2,5	4,0,2	331	149
45941	0,0,1	140,130,105	4,0,2	161,156,106	218	149
45943	0,2,3	1353,1332,1085	0,0,2	1312,1321,1170	156	149
45944	287,258,281	0,0,7	265,270,254	0,1,1	209	149
45945	180,289,256	1,4,3	249,159,231	5,2,5	186	149
45946	133,104,141	3,1,0	114,103,133	6,4,1	167	149
45947	176,155,156	0,0,0	198,137,189	0,0,2	196	149
45948	0,0,0	60,72,77	3,0,0	50,52,66	498	149
45949	0,0,0	1,5,2	2,0,1	8,4,2	498	149
45950	0,0,0	2,1,3	4,0,0	9,1,2	498	149
45951	124,149,128	0,0,0	118,90,174	0,0,1	153	149
45952	0,5,1	112,121,121	2,0,0	115,138,104	279	149
45953	3,1,3	195,140,162	10,0,1	177,145,177	511	149
45954	2,0,0	176,163,193	1,0,0	138,135,163	616	149
45955	9,6,8	1024,974,855	5,2,12	1004,909,925	250	149
45956	0,0,3	535,468,610	0,0,0	498,417,471	234	149
45957	514,431,422	2,0,0	588,518,487	0,0,0	170	149
45958	145,146,134	1,0,0	166,86,155	0,0,0	260	149
45959	43,56,40	26,24,33	56,44,59	26,19,29	188	149
45960	8,17,16	0,0,2	16,6,8	0,0,2	153	149
45961	0,0,1	145,123,104	2,1,1	106,146,119	365	149
