ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
37994	3,1,0	2,0,0	1,2,13	0,0,0	298	149
37996	220,165,211	9,17,3	148,217,228	3,7,1	215	149
37997	219,165,211	9,17,3	148,217,228	3,7,1	201	149
37998	139,124,119	0,0,1	93,91,89	0,1,0	231	149
37999	0,1,0	499,460,433	0,0,6	346,319,413	284	149
38000	1,4,0	179,239,246	2,0,0	149,149,184	298	149
38001	0,1,3	0,0,0	5,3,3	0,1,0	158	149
38002	160,204,175	0,0,2	175,185,176	0,3,0	252	149
38003	6,3,3	96,113,126	6,2,1	117,113,111	298	149
38005	5,3,3	408,401,395	0,2,1	373,388,335	249	149
38006	0,0,1	3,0,0	1,0,0	0,0,0	161	149
38007	0,0,0	20,10,21	2,0,0	27,35,10	188	149
38008	3,0,8	0,0,0	2,3,1	2,0,0	298	149
38009	0,0,2	0,0,0	0,1,2	2,0,0	298	149
38011	0,0,2	4,0,0	2,2,0	1,0,0	243	149
38012	3,0,6	4,0,0	2,2,0	1,0,0	298	149
38013	3,0,6	0,0,2	2,2,0	2,2,0	298	149
38016	1,0,0	7,3,11	0,0,0	7,10,7	188	149
38017	56,30,55	0,0,0	53,46,37	0,1,0	298	149
38018	0,1,0	114,104,94	3,3,2	110,80,100	298	149
38019	3,0,1	181,169,133	7,2,6	181,184,206	158	149
38021	136,102,178	0,0,0	107,85,154	2,0,0	230	149
38022	97,74,137	2,6,0	66,61,94	0,0,0	298	149
38023	0,0,0	2,6,0	2,0,0	0,0,0	217	149
38024	16,25,25	0,0,0	19,27,26	0,0,1	153	149
38025	2,3,1	0,0,0	3,0,0	0,0,1	157	149
38026	2,5,3	0,0,0	3,0,2	0,0,2	298	149
38027	28,20,30	0,0,0	30,23,39	0,0,2	298	149
38028	41,42,55	0,0,2	47,48,67	0,0,0	298	149
38029	2,0,0	2,0,3	0,0,0	1,1,0	284	149
38030	399,336,402	1,3,0	265,226,291	1,2,0	229	149
38031	60,72,80	0,0,0	46,43,49	0,1,0	150	149
38032	7,8,11	27,21,15	0,3,3	15,18,15	219	149
